ref_code,token,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,total_dr_usd
1017,sUSDS,,,,,,,,0.010465716280157869,1.382042568213523,2.253593016765113,2.328877669520749,2.4270441844543367,3.336555385872373,3.4839677841933243,3.3694259356430227,3.5019563907612845,1.103591037411465,0.013374590672049116,0.013676440935598723,0.013276087211486777,0.013760041933091008,0.01112707685780509,23.262733926725375
2000,sUSDS,,,,,,,,,,,,,,,,,,,,0.0000022340667242077928,0.000004249583357048579,0.000003436431602196371,0.000009920081683452743
2001,sUSDS,,,,,,,,,,,,,,,,,,0.00010802955292476467,0.0016246835496007126,82.24301693728246,8467.993529947322,18230.715047528647,26780.953327126354
2002,stUSDS,,,,,,,,,,,,,,,,,,,,,1.3613582247595745e-8,0.000020125603036876956,0.000020139216619124552
2002,sUSDS,,,,,,,,,,,,,,,,,,,174574.27559348376,116737.3746503017,3.4614106221858233e-9,2.7990746035203816e-9,291311.6502437917
2003,sUSDS,,,,,,,,,,,,,,,,,,,,6.654607696408873e-15,1.3723607554654149e-8,5.202482746571154e-8,6.574844167497338e-8
2005,sUSDS,,,,,,,,,,,,,,,,,,,17144.968360661656,8259.87631199609,,,25404.844672657746
2008,sUSDS,,,,,,,,,,,,,,,,,,,,,12035.781376578727,28188.377799744107,40224.159176322835
2222,sUSDS,,,,,,,,,,,,,,,,,,,,10.677765476597337,14.746531904549192,1.6091354612171464e-9,25.424297382755665
3000,sUSDS,,,,,,,,,,,,,,,,,,,,0.00014260407450345818,0.0020260596499545296,1.5153034160477066,1.5174720797721646
3001,sUSDS,,,,,,,,,,,,,,,,,,,,,2.6596740899378468e-8,0.0014175950976983347,0.001417621694439234
3008,sUSDS,,,,,,,,,,,,,,,,,,,,,,0.00001689863198535215,0.00001689863198535215
3333,sUSDS,,,,,,,0.10689030195678378,0.606369572512457,0.5701363158042047,0.514648079768375,0.5653649589822438,0.7248876671125226,0.6695846107722724,1.0570629743022075,0.9824428509138328,0.902330420302883,0.7135887053081913,0.4102330743170782,0.4842943976118051,0.48800234918117763,0.48490751110093283,0.35114987608614645,9.631893666033116
