ref_code,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,total_dr_usd
3007,,,,,,,,,,,,,,,,,,,,,,5.108943573136658e-8,5.108943573136658e-8
3008,,,,,,,,,,,,,,,,,,,,,,0.000030599199888002366,0.000030599199888002366
3333,,,,,,,0.10689030195678363,0.6063695725124567,0.5701363158042048,0.5146480797679932,0.5653649589821247,0.7248876671124271,0.6695846107722064,1.0570629743021607,0.9824428509137807,0.9023304203030074,0.7135887053082367,0.41023307431709266,0.48429439761017856,0.4880023491775912,0.4849075110963712,0.3895942917657419,9.670338081702361
4001,,,,,,,,,,,,,,,12200.287654194992,34070.235427067135,28435.58551280574,25260.478584246357,29059.501666005646,23206.767740808675,22600.09633102555,19571.75651023098,194404.7094263851
4011,,,,,,,,,,,,,,,,,,,,,0.007311948886059997,3.763195583594378e-14,0.007311948886097629
4012,,,,,,,,,,,,,,,,,,,,,0.00010305554076857983,0.00015833633623289048,0.0002613918770014703
9001,,17845.470418758843,32496.702241141193,9685.45271933533,69461.46968551146,156919.9006692738,161850.5204630886,144005.82231683523,112534.09673117401,31437.636008360754,12274.173066464622,7791.5309126247885,10235.68026700184,15695.485805060795,16541.72309462026,24660.408532270038,17637.13469130975,14381.456448326928,19582.080606333413,15706.362684071682,9626.615072541761,5739.954668040965,906109.6771021461
9998,,,,,,,,,0.00037847177556604174,0.0024646516588322336,0.006476266916977258,0.002487239527415239,3.791455669117523,0.0010495162083291386,0.0017952852738089635,0.0020114294506267012,0.0008878885804628702,0.0018056617723566936,0.0009192013180997647,0.0006914550557541397,0.00025582177561604756,0.00039809142333121166,3.8130766498546995
10000,,,0.0002168264360681706,0.042212843887165966,1.2189676580740632,60.32258043815074,843.763104212298,225.40529393071415,108.1275014786301,98.38544559695714,111.8074102528641,139.4487801812544,100.56134178443565,53.731349681278246,38.356329718154484,38.81258870364706,373.74112730504976,547.4554028501722,1161.680805450624,1570.2605074363614,1039.265894427245,734.97492248621,7247.361783262445
10001,,,,,,,2043.1521169055475,6732.260649331778,11662.588928330159,43973.92180907408,37718.85556218474,48771.91651311514,66723.57492201803,70944.55290124429,70839.36931430074,92454.6251586897,77410.0828253856,64106.0524677822,68681.04844897927,62968.005458723834,59304.61369762952,56940.62823975673,841275.2490134513
13425,,0.17582019577406588,0.17612244276748412,0.18339136094812622,0.18522332770933794,0.16879448422892152,0.18795133393983976,0.1826399898277502,0.10053245235369479,0.00018890724425342064,0.00019592345035852622,0.0001966735365822224,0.00019106849833277985,0.0001982040776828982,370.4029071189835,1029.0976121782262,858.0071164334407,774.9741701607505,858.010166875406,641.1625123631208,9.669400806708543,9.357485138241392,4552.042817439234
